%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2,y3,y4
2.2440197e+00,7.2698202e+00,1.9124065e+03,3.5005044e+03,4.9671164e+00,5.5588951e+00,1.2000000e+01,0.0000000e+00,7.6496259e+02,1.5522238e+02,3.9281721e+00,6.1435020e-01
2.2450197e+00,7.2690678e+00,1.9124240e+03,3.5024167e+03,4.9693441e+00,5.5638623e+00,1.2000000e+01,0.0000000e+00,7.6496960e+02,1.5529199e+02,3.9260082e+00,6.1435449e-01
2.2460196e+00,7.2683172e+00,1.9124414e+03,3.5043291e+03,4.9715719e+00,5.5688314e+00,1.2000000e+01,0.0000000e+00,7.6497656e+02,1.5536162e+02,3.9238453e+00,6.1435860e-01
2.2470195e+00,7.2675686e+00,1.9124587e+03,3.5062415e+03,4.9737997e+00,5.5738029e+00,1.2000000e+01,0.0000000e+00,7.6498352e+02,1.5543123e+02,3.9216843e+00,6.1436290e-01
2.2480195e+00,7.2668219e+00,1.9124761e+03,3.5081538e+03,4.9760275e+00,5.5787768e+00,1.2000000e+01,0.0000000e+00,7.6499042e+02,1.5550085e+02,3.9195254e+00,6.1436707e-01
2.2490194e+00,7.2660770e+00,1.9124933e+03,3.5100664e+03,4.9782553e+00,5.5837526e+00,1.2000000e+01,0.0000000e+00,7.6499731e+02,1.5557047e+02,3.9173684e+00,6.1437118e-01
2.2500193e+00,7.2653341e+00,1.9125105e+03,3.5119790e+03,4.9804831e+00,5.5887308e+00,1.2000000e+01,0.0000000e+00,7.6500421e+02,1.5564009e+02,3.9152131e+00,6.1437547e-01
2.2510192e+00,7.2645936e+00,1.9125277e+03,3.5138916e+03,4.9827108e+00,5.5937114e+00,1.2000000e+01,0.0000000e+00,7.6501111e+02,1.5570970e+02,3.9130599e+00,6.1437958e-01
2.2520192e+00,7.2638550e+00,1.9125448e+03,3.5158042e+03,4.9849386e+00,5.5986943e+00,1.2000000e+01,0.0000000e+00,7.6501794e+02,1.5577933e+02,3.9109080e+00,6.1438388e-01
2.2530191e+00,7.2631183e+00,1.9125619e+03,3.5177168e+03,4.9871664e+00,5.6036792e+00,1.2000000e+01,0.0000000e+00,7.6502478e+02,1.5584894e+02,3.9087586e+00,6.1438805e-01
2.2540190e+00,7.2623835e+00,1.9125790e+03,3.5196294e+03,4.9893942e+00,5.6086664e+00,1.2000000e+01,0.0000000e+00,7.6503162e+02,1.5591856e+02,3.9066105e+00,6.1439228e-01
2.2550189e+00,7.2616506e+00,1.9125959e+03,3.5215420e+03,4.9916220e+00,5.6136560e+00,1.2000000e+01,0.0000000e+00,7.6503839e+02,1.5598817e+02,3.9044640e+00,6.1439645e-01
2.2560189e+00,7.2609196e+00,1.9126129e+03,3.5234546e+03,4.9938498e+00,5.6186476e+00,1.2000000e+01,0.0000000e+00,7.6504517e+02,1.5605780e+02,3.9023197e+00,6.1440068e-01
2.2570188e+00,7.2601905e+00,1.9126298e+03,3.5253672e+03,4.9960775e+00,5.6236415e+00,1.2000000e+01,0.0000000e+00,7.6505194e+02,1.5612741e+02,3.9001765e+00,6.1440486e-01
2.2580187e+00,7.2594633e+00,1.9126466e+03,3.5272798e+03,4.9983053e+00,5.6286378e+00,1.2000000e+01,0.0000000e+00,7.6505865e+02,1.5619704e+02,3.8980360e+00,6.1441058e-01
2.2590187e+00,7.2587380e+00,1.9126635e+03,3.5291924e+03,5.0005331e+00,5.6336360e+00,1.2000000e+01,0.0000000e+00,7.6506537e+02,1.5626665e+02,3.8958967e+00,6.1441469e-01
2.2600186e+00,7.2580147e+00,1.9126802e+03,3.5311050e+03,5.0027609e+00,5.6386366e+00,1.2000000e+01,0.0000000e+00,7.6507208e+02,1.5633627e+02,3.8937590e+00,6.1441880e-01
2.2610185e+00,7.2572932e+00,1.9126969e+03,3.5330176e+03,5.0049887e+00,5.6436396e+00,1.2000000e+01,0.0000000e+00,7.6507880e+02,1.5640588e+02,3.8916242e+00,6.1442310e-01
2.2620184e+00,7.2565737e+00,1.9127136e+03,3.5349302e+03,5.0072165e+00,5.6486444e+00,1.2000000e+01,0.0000000e+00,7.6508545e+02,1.5647551e+02,3.8894899e+00,6.1442721e-01
2.2630184e+00,7.2558560e+00,1.9127302e+03,3.5368428e+03,5.0094442e+00,5.6536517e+00,1.2000000e+01,0.0000000e+00,7.6509210e+02,1.5654512e+02,3.8873580e+00,6.1443150e-01
2.2640183e+00,7.2551403e+00,1.9127468e+03,3.5387556e+03,5.0116720e+00,5.6586614e+00,1.2000000e+01,0.0000000e+00,7.6509875e+02,1.5661475e+02,3.8852282e+00,6.1443567e-01
2.2650182e+00,7.2544265e+00,1.9127634e+03,3.5406685e+03,5.0138998e+00,5.6636729e+00,1.2000000e+01,0.0000000e+00,7.6510541e+02,1.5668436e+02,3.8831000e+00,6.1443990e-01
2.2660182e+00,7.2537146e+00,1.9127799e+03,3.5425813e+03,5.0161276e+00,5.6686869e+00,1.2000000e+01,0.0000000e+00,7.6511200e+02,1.5675398e+02,3.8809731e+00,6.1444408e-01
2.2670181e+00,7.2530046e+00,1.9127964e+03,3.5444941e+03,5.0183554e+00,5.6737032e+00,1.2000000e+01,0.0000000e+00,7.6511859e+02,1.5682359e+02,3.8788483e+00,6.1444831e-01
2.2680180e+00,7.2522964e+00,1.9128127e+03,3.5464070e+03,5.0205832e+00,5.6787214e+00,1.2000000e+01,0.0000000e+00,7.6512512e+02,1.5689322e+02,3.8767252e+00,6.1445248e-01
2.2690179e+00,7.2515903e+00,1.9128291e+03,3.5483198e+03,5.0228109e+00,5.6837420e+00,1.2000000e+01,0.0000000e+00,7.6513165e+02,1.5696283e+02,3.8746040e+00,6.1445671e-01
2.2700179e+00,7.2508860e+00,1.9128455e+03,3.5502327e+03,5.0250387e+00,5.6887650e+00,1.2000000e+01,0.0000000e+00,7.6513818e+02,1.5703246e+02,3.8724847e+00,6.1446089e-01
2.2710178e+00,7.2501836e+00,1.9128617e+03,3.5521455e+03,5.0272670e+00,5.6937900e+00,1.2000000e+01,0.0000000e+00,7.6514471e+02,1.5710208e+02,3.8703663e+00,6.1446649e-01
2.2720177e+00,7.2494831e+00,1.9128779e+03,3.5540583e+03,5.0294952e+00,5.6988173e+00,1.2000000e+01,0.0000000e+00,7.6515118e+02,1.5717172e+02,3.8682497e+00,6.1447072e-01
2.2730176e+00,7.2487845e+00,1.9128942e+03,3.5559712e+03,5.0317235e+00,5.7038469e+00,1.2000000e+01,0.0000000e+00,7.6515765e+02,1.5724135e+02,3.8661351e+00,6.1447489e-01
2.2740176e+00,7.2480879e+00,1.9129103e+03,3.5578840e+03,5.0339518e+00,5.7088785e+00,1.2000000e+01,0.0000000e+00,7.6516412e+02,1.5731099e+02,3.8640223e+00,6.1447918e-01
2.2750175e+00,7.2473931e+00,1.9129264e+03,3.5597969e+03,5.0361800e+00,5.7139125e+00,1.2000000e+01,0.0000000e+00,7.6517059e+02,1.5738062e+02,3.8619111e+00,6.1448330e-01
2.2760174e+00,7.2467003e+00,1.9129425e+03,3.5617097e+03,5.0384083e+00,5.7189488e+00,1.2000000e+01,0.0000000e+00,7.6517700e+02,1.5745026e+02,3.8598015e+00,6.1448759e-01
2.2770174e+00,7.2460089e+00,1.9129585e+03,3.5636226e+03,5.0406365e+00,5.7239871e+00,1.2000000e+01,0.0000000e+00,7.6518341e+02,1.5751988e+02,3.8576941e+00,6.1449176e-01
2.2780173e+00,7.2453189e+00,1.9129745e+03,3.5655354e+03,5.0428648e+00,5.7290277e+00,1.2000000e+01,0.0000000e+00,7.6518982e+02,1.5758952e+02,3.8555882e+00,6.1449599e-01
2.2790172e+00,7.2446308e+00,1.9129905e+03,3.5674485e+03,5.0450931e+00,5.7340708e+00,1.2000000e+01,0.0000000e+00,7.6519623e+02,1.5765915e+02,3.8534844e+00,6.1450016e-01
2.2800171e+00,7.2439446e+00,1.9130063e+03,3.5693616e+03,5.0473213e+00,5.7391157e+00,1.2000000e+01,0.0000000e+00,7.6520258e+02,1.5772879e+02,3.8513823e+00,6.1450440e-01
2.2810171e+00,7.2432604e+00,1.9130222e+03,3.5712747e+03,5.0495496e+00,5.7441630e+00,1.2000000e+01,0.0000000e+00,7.6520892e+02,1.5779842e+02,3.8492815e+00,6.1450857e-01
2.2820170e+00,7.2425780e+00,1.9130381e+03,3.5731877e+03,5.0517778e+00,5.7492127e+00,1.2000000e+01,0.0000000e+00,7.6521527e+02,1.5786806e+02,3.8471828e+00,6.1451411e-01
2.2830169e+00,7.2418971e+00,1.9130538e+03,3.5751008e+03,5.0540061e+00,5.7542644e+00,1.2000000e+01,0.0000000e+00,7.6522156e+02,1.5793768e+02,3.8450854e+00,6.1451834e-01
2.2840168e+00,7.2412186e+00,1.9130696e+03,3.5770139e+03,5.0562344e+00,5.7593184e+00,1.2000000e+01,0.0000000e+00,7.6522784e+02,1.5800731e+02,3.8429897e+00,6.1452252e-01
2.2850168e+00,7.2405415e+00,1.9130853e+03,3.5789270e+03,5.0584626e+00,5.7643747e+00,1.2000000e+01,0.0000000e+00,7.6523413e+02,1.5807695e+02,3.8408966e+00,6.1452681e-01
2.2860167e+00,7.2398663e+00,1.9131010e+03,3.5808401e+03,5.0606909e+00,5.7694330e+00,1.2000000e+01,0.0000000e+00,7.6524042e+02,1.5814658e+02,3.8388042e+00,6.1453092e-01
2.2870166e+00,7.2391925e+00,1.9131166e+03,3.5827532e+03,5.0629191e+00,5.7744937e+00,1.2000000e+01,0.0000000e+00,7.6524664e+02,1.5821622e+02,3.8367143e+00,6.1453521e-01
2.2880166e+00,7.2385206e+00,1.9131322e+03,3.5846663e+03,5.0651474e+00,5.7795568e+00,1.2000000e+01,0.0000000e+00,7.6525287e+02,1.5828584e+02,3.8346257e+00,6.1453933e-01
2.2890165e+00,7.2378507e+00,1.9131477e+03,3.5865793e+03,5.0673757e+00,5.7846217e+00,1.2000000e+01,0.0000000e+00,7.6525909e+02,1.5835548e+02,3.8325396e+00,6.1454362e-01
2.2900164e+00,7.2371826e+00,1.9131632e+03,3.5884924e+03,5.0696039e+00,5.7896891e+00,1.2000000e+01,0.0000000e+00,7.6526532e+02,1.5842511e+02,3.8304546e+00,6.1454773e-01
2.2910163e+00,7.2365160e+00,1.9131786e+03,3.5904055e+03,5.0718322e+00,5.7947588e+00,1.2000000e+01,0.0000000e+00,7.6527142e+02,1.5849475e+02,3.8283708e+00,6.1455202e-01
2.2920163e+00,7.2358518e+00,1.9131940e+03,3.5923186e+03,5.0740604e+00,5.7998304e+00,1.2000000e+01,0.0000000e+00,7.6527759e+02,1.5856438e+02,3.8262894e+00,6.1455762e-01
2.2930162e+00,7.2351890e+00,1.9132094e+03,3.5942317e+03,5.0762887e+00,5.8049045e+00,1.2000000e+01,0.0000000e+00,7.6528375e+02,1.5863402e+02,3.8242097e+00,6.1456174e-01
2.2940161e+00,7.2345276e+00,1.9132246e+03,3.5961450e+03,5.0785170e+00,5.8099809e+00,1.2000000e+01,0.0000000e+00,7.6528986e+02,1.5870364e+02,3.8221314e+00,6.1456603e-01
2.2950161e+00,7.2338686e+00,1.9132399e+03,3.5980583e+03,5.0807452e+00,5.8150592e+00,1.2000000e+01,0.0000000e+00,7.6529596e+02,1.5877328e+02,3.8200550e+00,6.1457014e-01
2.2960160e+00,7.2332110e+00,1.9132551e+03,3.5999717e+03,5.0829735e+00,5.8201399e+00,1.2000000e+01,0.0000000e+00,7.6530206e+02,1.5884291e+02,3.8179808e+00,6.1457443e-01
2.2970159e+00,7.2325554e+00,1.9132703e+03,3.6018850e+03,5.0852017e+00,5.8252230e+00,1.2000000e+01,0.0000000e+00,7.6530811e+02,1.5891255e+02,3.8159075e+00,6.1457860e-01
2.2980158e+00,7.2319016e+00,1.9132854e+03,3.6037983e+03,5.0874300e+00,5.8303080e+00,1.2000000e+01,0.0000000e+00,7.6531415e+02,1.5898218e+02,3.8138356e+00,6.1458284e-01
2.2990158e+00,7.2312498e+00,1.9133005e+03,3.6057117e+03,5.0896583e+00,5.8353953e+00,1.2000000e+01,0.0000000e+00,7.6532025e+02,1.5905182e+02,3.8117669e+00,6.1458701e-01
2.3000157e+00,7.2305994e+00,1.9133156e+03,3.6076250e+03,5.0918865e+00,5.8404851e+00,1.2000000e+01,0.0000000e+00,7.6532623e+02,1.5912144e+02,3.8096988e+00,6.1459124e-01
2.3010156e+00,7.2299509e+00,1.9133306e+03,3.6095383e+03,5.0941153e+00,5.8455768e+00,1.2000000e+01,0.0000000e+00,7.6533221e+02,1.5919110e+02,3.8076317e+00,6.1459684e-01
2.3020155e+00,7.2293038e+00,1.9133456e+03,3.6114517e+03,5.0963440e+00,5.8506708e+00,1.2000000e+01,0.0000000e+00,7.6533826e+02,1.5926074e+02,3.8055675e+00,6.1460108e-01
2.3030155e+00,7.2286587e+00,1.9133606e+03,3.6133650e+03,5.0985727e+00,5.8557673e+00,1.2000000e+01,0.0000000e+00,7.6534424e+02,1.5933038e+02,3.8035045e+00,6.1460525e-01
2.3040154e+00,7.2280154e+00,1.9133755e+03,3.6152783e+03,5.1008015e+00,5.8608656e+00,1.2000000e+01,0.0000000e+00,7.6535022e+02,1.5940004e+02,3.8014433e+00,6.1460936e-01
2.3050153e+00,7.2273741e+00,1.9133904e+03,3.6171917e+03,5.1030302e+00,5.8659663e+00,1.2000000e+01,0.0000000e+00,7.6535614e+02,1.5946968e+02,3.7993832e+00,6.1461365e-01
2.3060153e+00,7.2267337e+00,1.9134053e+03,3.6191050e+03,5.1052589e+00,5.8710694e+00,1.2000000e+01,0.0000000e+00,7.6536212e+02,1.5953934e+02,3.7973254e+00,6.1461776e-01
2.3070152e+00,7.2260952e+00,1.9134200e+03,3.6210183e+03,5.1074877e+00,5.8761749e+00,1.2000000e+01,0.0000000e+00,7.6536804e+02,1.5960898e+02,3.7952695e+00,6.1462206e-01
2.3080151e+00,7.2254581e+00,1.9134348e+03,3.6229316e+03,5.1097164e+00,5.8812823e+00,1.2000000e+01,0.0000000e+00,7.6537396e+02,1.5967863e+02,3.7932148e+00,6.1462617e-01
2.3090150e+00,7.2248230e+00,1.9134496e+03,3.6248450e+03,5.1119452e+00,5.8863921e+00,1.2000000e+01,0.0000000e+00,7.6537982e+02,1.5974828e+02,3.7911618e+00,6.1463046e-01
2.3100150e+00,7.2241898e+00,1.9134642e+03,3.6267583e+03,5.1141739e+00,5.8915043e+00,1.2000000e+01,0.0000000e+00,7.6538568e+02,1.5981793e+02,3.7891104e+00,6.1463600e-01
2.3110149e+00,7.2235579e+00,1.9134789e+03,3.6286719e+03,5.1164026e+00,5.8966184e+00,1.2000000e+01,0.0000000e+00,7.6539154e+02,1.5988757e+02,3.7870610e+00,6.1464030e-01
2.3120148e+00,7.2229280e+00,1.9134935e+03,3.6305854e+03,5.1186314e+00,5.9017348e+00,1.2000000e+01,0.0000000e+00,7.6539740e+02,1.5995723e+02,3.7850130e+00,6.1464441e-01
2.3130147e+00,7.2222996e+00,1.9135081e+03,3.6324990e+03,5.1208601e+00,5.9068537e+00,1.2000000e+01,0.0000000e+00,7.6540326e+02,1.6002687e+02,3.7829669e+00,6.1464870e-01
2.3140147e+00,7.2216730e+00,1.9135226e+03,3.6344126e+03,5.1230888e+00,5.9119744e+00,1.2000000e+01,0.0000000e+00,7.6540906e+02,1.6009651e+02,3.7809227e+00,6.1465281e-01
2.3150146e+00,7.2210479e+00,1.9135371e+03,3.6363262e+03,5.1253176e+00,5.9170976e+00,1.2000000e+01,0.0000000e+00,7.6541486e+02,1.6016617e+02,3.7788796e+00,6.1465698e-01
2.3160145e+00,7.2204247e+00,1.9135515e+03,3.6382397e+03,5.1275463e+00,5.9222231e+00,1.2000000e+01,0.0000000e+00,7.6542059e+02,1.6023581e+02,3.7768383e+00,6.1466128e-01
2.3170145e+00,7.2198029e+00,1.9135659e+03,3.6401533e+03,5.1297750e+00,5.9273505e+00,1.2000000e+01,0.0000000e+00,7.6542639e+02,1.6030547e+02,3.7747996e+00,6.1466539e-01
2.3180144e+00,7.2191825e+00,1.9135803e+03,3.6420669e+03,5.1320038e+00,5.9324803e+00,1.2000000e+01,0.0000000e+00,7.6543213e+02,1.6037511e+02,3.7727613e+00,6.1467111e-01
2.3190143e+00,7.2185640e+00,1.9135946e+03,3.6439805e+03,5.1342325e+00,5.9376125e+00,1.2000000e+01,0.0000000e+00,7.6543787e+02,1.6044476e+02,3.7707250e+00,6.1467522e-01
2.3200142e+00,7.2179475e+00,1.9136089e+03,3.6458940e+03,5.1364613e+00,5.9427466e+00,1.2000000e+01,0.0000000e+00,7.6544354e+02,1.6051440e+02,3.7686906e+00,6.1467952e-01
2.3210142e+00,7.2173324e+00,1.9136232e+03,3.6478076e+03,5.1386900e+00,5.9478831e+00,1.2000000e+01,0.0000000e+00,7.6544928e+02,1.6058406e+02,3.7666585e+00,6.1468369e-01
2.3220141e+00,7.2167187e+00,1.9136373e+03,3.6497212e+03,5.1409187e+00,5.9530220e+00,1.2000000e+01,0.0000000e+00,7.6545496e+02,1.6065370e+02,3.7646270e+00,6.1468792e-01
2.3230140e+00,7.2161069e+00,1.9136515e+03,3.6516348e+03,5.1431475e+00,5.9581628e+00,1.2000000e+01,0.0000000e+00,7.6546063e+02,1.6072336e+02,3.7625973e+00,6.1469209e-01
2.3240139e+00,7.2154965e+00,1.9136656e+03,3.6535483e+03,5.1453762e+00,5.9633060e+00,1.2000000e+01,0.0000000e+00,7.6546625e+02,1.6079300e+02,3.7605693e+00,6.1469632e-01
2.3250139e+00,7.2148881e+00,1.9136797e+03,3.6554619e+03,5.1476049e+00,5.9684515e+00,1.2000000e+01,0.0000000e+00,7.6547186e+02,1.6086264e+02,3.7585433e+00,6.1470050e-01
2.3260138e+00,7.2142811e+00,1.9136937e+03,3.6573755e+03,5.1498337e+00,5.9735990e+00,1.2000000e+01,0.0000000e+00,7.6547748e+02,1.6093230e+02,3.7565188e+00,6.1470604e-01
2.3270137e+00,7.2136760e+00,1.9137078e+03,3.6592891e+03,5.1520624e+00,5.9787488e+00,1.2000000e+01,0.0000000e+00,7.6548309e+02,1.6100194e+02,3.7544963e+00,6.1471033e-01
2.3280137e+00,7.2130728e+00,1.9137218e+03,3.6612029e+03,5.1542912e+00,5.9839010e+00,1.2000000e+01,0.0000000e+00,7.6548871e+02,1.6107159e+02,3.7524750e+00,6.1471444e-01
2.3290136e+00,7.2124705e+00,1.9137357e+03,3.6631167e+03,5.1565199e+00,5.9890552e+00,1.2000000e+01,0.0000000e+00,7.6549432e+02,1.6114124e+02,3.7504554e+00,6.1471874e-01
2.3300135e+00,7.2118702e+00,1.9137496e+03,3.6650305e+03,5.1587486e+00,5.9942117e+00,1.2000000e+01,0.0000000e+00,7.6549988e+02,1.6121089e+02,3.7484376e+00,6.1472285e-01
2.3310134e+00,7.2112718e+00,1.9137635e+03,3.6669443e+03,5.1609778e+00,5.9993706e+00,1.2000000e+01,0.0000000e+00,7.6550543e+02,1.6128055e+02,3.7464213e+00,6.1472714e-01
2.3320134e+00,7.2106743e+00,1.9137773e+03,3.6688582e+03,5.1632071e+00,6.0045314e+00,1.2000000e+01,0.0000000e+00,7.6551093e+02,1.6135022e+02,3.7444062e+00,6.1473125e-01
2.3330133e+00,7.2100787e+00,1.9137911e+03,3.6707720e+03,5.1654363e+00,6.0096946e+00,1.2000000e+01,0.0000000e+00,7.6551648e+02,1.6141988e+02,3.7423930e+00,6.1473554e-01
2.3340132e+00,7.2094851e+00,1.9138049e+03,3.6726858e+03,5.1676655e+00,6.0148602e+00,1.2000000e+01,0.0000000e+00,7.6552197e+02,1.6148953e+02,3.7403812e+00,6.1474109e-01
2.3350132e+00,7.2088923e+00,1.9138186e+03,3.6745996e+03,5.1698947e+00,6.0200276e+00,1.2000000e+01,0.0000000e+00,7.6552747e+02,1.6155920e+02,3.7383709e+00,6.1474538e-01
2.3360131e+00,7.2083015e+00,1.9138323e+03,3.6765134e+03,5.1721239e+00,6.0251975e+00,1.2000000e+01,0.0000000e+00,7.6553290e+02,1.6162886e+02,3.7363622e+00,6.1474949e-01
2.3370130e+00,7.2077122e+00,1.9138459e+03,3.6784272e+03,5.1743531e+00,6.0303698e+00,1.2000000e+01,0.0000000e+00,7.6553839e+02,1.6169853e+02,3.7343562e+00,6.1475378e-01
2.3380129e+00,7.2071242e+00,1.9138596e+03,3.6803411e+03,5.1765823e+00,6.0355439e+00,1.2000000e+01,0.0000000e+00,7.6554388e+02,1.6176819e+02,3.7323513e+00,6.1475790e-01
2.3390129e+00,7.2065382e+00,1.9138732e+03,3.6822549e+03,5.1788116e+00,6.0407205e+00,1.2000000e+01,0.0000000e+00,7.6554926e+02,1.6183786e+02,3.7303474e+00,6.1476219e-01
2.3400128e+00,7.2059536e+00,1.9138867e+03,3.6841687e+03,5.1810408e+00,6.0458994e+00,1.2000000e+01,0.0000000e+00,7.6555469e+02,1.6190752e+02,3.7283459e+00,6.1476630e-01
2.3410127e+00,7.2053704e+00,1.9139003e+03,3.6860825e+03,5.1832700e+00,6.0510802e+00,1.2000000e+01,0.0000000e+00,7.6556012e+02,1.6197717e+02,3.7263455e+00,6.1477202e-01
2.3420126e+00,7.2047892e+00,1.9139137e+03,3.6879963e+03,5.1854992e+00,6.0562634e+00,1.2000000e+01,0.0000000e+00,7.6556549e+02,1.6204684e+02,3.7243469e+00,6.1477613e-01
2.3430126e+00,7.2042093e+00,1.9139271e+03,3.6899102e+03,5.1877284e+00,6.0614491e+00,1.2000000e+01,0.0000000e+00,7.6557086e+02,1.6211650e+02,3.7223496e+00,6.1478043e-01
2.3440125e+00,7.2036309e+00,1.9139406e+03,3.6918240e+03,5.1899576e+00,6.0666366e+00,1.2000000e+01,0.0000000e+00,7.6557623e+02,1.6218617e+02,3.7203548e+00,6.1478454e-01
2.3450124e+00,7.2030544e+00,1.9139539e+03,3.6937380e+03,5.1921868e+00,6.0718265e+00,1.2000000e+01,0.0000000e+00,7.6558154e+02,1.6225583e+02,3.7183609e+00,6.1478883e-01
2.3460124e+00,7.2024789e+00,1.9139672e+03,3.6956521e+03,5.1944160e+00,6.0770187e+00,1.2000000e+01,0.0000000e+00,7.6558685e+02,1.6232550e+02,3.7163687e+00,6.1479294e-01
2.3470123e+00,7.2019053e+00,1.9139805e+03,3.6975662e+03,5.1966453e+00,6.0822129e+00,1.2000000e+01,0.0000000e+00,7.6559222e+02,1.6239516e+02,3.7143784e+00,6.1479723e-01
2.3480122e+00,7.2013330e+00,1.9139938e+03,3.6994802e+03,5.1988745e+00,6.0874095e+00,1.2000000e+01,0.0000000e+00,7.6559753e+02,1.6246481e+02,3.7123895e+00,6.1480284e-01
2.3490121e+00,7.2007623e+00,1.9140070e+03,3.7013943e+03,5.2011037e+00,6.0926085e+00,1.2000000e+01,0.0000000e+00,7.6560278e+02,1.6253448e+02,3.7104023e+00,6.1480707e-01
2.3500121e+00,7.2001934e+00,1.9140201e+03,3.7033083e+03,5.2033329e+00,6.0978098e+00,1.2000000e+01,0.0000000e+00,7.6560809e+02,1.6260414e+02,3.7084169e+00,6.1481124e-01
2.3510120e+00,7.1996255e+00,1.9140333e+03,3.7052224e+03,5.2055621e+00,6.1030130e+00,1.2000000e+01,0.0000000e+00,7.6561334e+02,1.6267381e+02,3.7064326e+00,6.1481547e-01
2.3520119e+00,7.1990595e+00,1.9140464e+03,3.7071365e+03,5.2077913e+00,6.1082187e+00,1.2000000e+01,0.0000000e+00,7.6561859e+02,1.6274347e+02,3.7044501e+00,6.1481965e-01
2.3530118e+00,7.1984954e+00,1.9140594e+03,3.7090505e+03,5.2100205e+00,6.1134267e+00,1.2000000e+01,0.0000000e+00,7.6562378e+02,1.6281314e+02,3.7024693e+00,6.1482388e-01
2.3540118e+00,7.1979322e+00,1.9140725e+03,3.7109646e+03,5.2122498e+00,6.1186366e+00,1.2000000e+01,0.0000000e+00,7.6562903e+02,1.6288280e+02,3.7004902e+00,6.1482948e-01
2.3550117e+00,7.1973705e+00,1.9140856e+03,3.7128787e+03,5.2144790e+00,6.1238489e+00,1.2000000e+01,0.0000000e+00,7.6563422e+02,1.6295245e+02,3.6985126e+00,6.1483371e-01
2.3560116e+00,7.1968102e+00,1.9140985e+03,3.7147927e+03,5.2167082e+00,6.1290636e+00,1.2000000e+01,0.0000000e+00,7.6563940e+02,1.6302213e+02,3.6965365e+00,6.1483788e-01
2.3570116e+00,7.1962519e+00,1.9141115e+03,3.7167068e+03,5.2189374e+00,6.1342802e+00,1.2000000e+01,0.0000000e+00,7.6564459e+02,1.6309178e+02,3.6945624e+00,6.1484212e-01
2.3580115e+00,7.1956949e+00,1.9141244e+03,3.7186208e+03,5.2211666e+00,6.1394992e+00,1.2000000e+01,0.0000000e+00,7.6564978e+02,1.6316145e+02,3.6925898e+00,6.1484629e-01
2.3590114e+00,7.1951394e+00,1.9141372e+03,3.7205349e+03,5.2233958e+00,6.1447206e+00,1.2000000e+01,0.0000000e+00,7.6565491e+02,1.6323111e+02,3.6906185e+00,6.1485046e-01
2.3600113e+00,7.1945853e+00,1.9141500e+03,3.7224490e+03,5.2256250e+00,6.1499438e+00,1.2000000e+01,0.0000000e+00,7.6566003e+02,1.6330078e+02,3.6886492e+00,6.1485469e-01
2.3610113e+00,7.1940327e+00,1.9141628e+03,3.7243630e+03,5.2278547e+00,6.1551695e+00,1.2000000e+01,0.0000000e+00,7.6566516e+02,1.6337045e+02,3.6866806e+00,6.1486024e-01
2.3620112e+00,7.1934819e+00,1.9141757e+03,3.7262771e+03,5.2300844e+00,6.1603975e+00,1.2000000e+01,0.0000000e+00,7.6567029e+02,1.6344012e+02,3.6847141e+00,6.1486453e-01
2.3630111e+00,7.1929321e+00,1.9141884e+03,3.7281912e+03,5.2323141e+00,6.1656275e+00,1.2000000e+01,0.0000000e+00,7.6567535e+02,1.6350981e+02,3.6827488e+00,6.1486864e-01
2.3640110e+00,7.1923842e+00,1.9142010e+03,3.7301055e+03,5.2345438e+00,6.1708598e+00,1.2000000e+01,0.0000000e+00,7.6568042e+02,1.6357948e+02,3.6807852e+00,6.1487293e-01
2.3650110e+00,7.1918378e+00,1.9142137e+03,3.7320198e+03,5.2367735e+00,6.1760945e+00,1.2000000e+01,0.0000000e+00,7.6568549e+02,1.6364917e+02,3.6788232e+00,6.1487705e-01
2.3660109e+00,7.1912923e+00,1.9142263e+03,3.7339341e+03,5.2390032e+00,6.1813312e+00,1.2000000e+01,0.0000000e+00,7.6569055e+02,1.6371884e+02,3.6768627e+00,6.1488134e-01
2.3670108e+00,7.1907487e+00,1.9142389e+03,3.7358484e+03,5.2412329e+00,6.1865702e+00,1.2000000e+01,0.0000000e+00,7.6569556e+02,1.6378851e+02,3.6749034e+00,6.1488688e-01
2.3680108e+00,7.1902065e+00,1.9142515e+03,3.7377627e+03,5.2434626e+00,6.1918116e+00,1.2000000e+01,0.0000000e+00,7.6570062e+02,1.6385820e+02,3.6729465e+00,6.1489105e-01
2.3690107e+00,7.1896658e+00,1.9142640e+03,3.7396770e+03,5.2456923e+00,6.1970549e+00,1.2000000e+01,0.0000000e+00,7.6570563e+02,1.6392787e+02,3.6709909e+00,6.1489528e-01
2.3700106e+00,7.1891265e+00,1.9142765e+03,3.7415913e+03,5.2479219e+00,6.2023005e+00,1.2000000e+01,0.0000000e+00,7.6571063e+02,1.6399756e+02,3.6690366e+00,6.1489946e-01
2.3710105e+00,7.1885886e+00,1.9142889e+03,3.7435056e+03,5.2501516e+00,6.2075486e+00,1.2000000e+01,0.0000000e+00,7.6571558e+02,1.6406723e+02,3.6670840e+00,6.1490369e-01
2.3720105e+00,7.1880522e+00,1.9143014e+03,3.7454199e+03,5.2523813e+00,6.2127986e+00,1.2000000e+01,0.0000000e+00,7.6572058e+02,1.6413690e+02,3.6651335e+00,6.1490786e-01
